TOTAL LOAD & VER GENERATION IN THE BPA CONTROL AREA (Balancing Authority Area),,,,,,,,,,,,
Date/Time,Date/Time (UTC),TOTAL WIND BASE SCHEDULE (FORECAST) IN BPA CONTROL AREA (MW; SCADA 187517,TOTAL WIND BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349,TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL FOSSIL/BIOMASS GENERATION (MW; SCADA 164377),TOTAL NUCLEAR GENERATION (MW; 70681),NET INTERCHANGE (MW; SCADA 45581),TOTAL SOLAR BASE SCHEDULE (FORECAST) IN BPA CONTROL AREA (MW; SCADA 187513),TOTAL SOLAR Basepoint (FORECAST) IN BPA CONTROL AREA (MW; SCADA 177165),TOTAL SOLAR GENERATION  IN BPA CONTROL AREA (MW; SCADA 142383)
11/09/24 08:15,11/09/24 16:15,10,13,14,6728,7897,491,1150,2853,35,28,27
11/09/24 08:20,11/09/24 16:20,10,12,15,6770,7904,490,1152,2819,35,36,27
11/09/24 08:25,11/09/24 16:25,10,13,16,6753,7933,490,1157,2865,35,35,28
11/09/24 08:30,11/09/24 16:30,10,14,20,6765,7961,492,1152,2889,35,35,29
11/09/24 08:35,11/09/24 16:35,10,17,20,6762,7934,492,1152,2870,35,34,34
11/09/24 08:40,11/09/24 16:40,10,19,16,6780,7933,492,1154,2853,35,35,37
11/09/24 08:45,11/09/24 16:45,11,22,15,6762,7915,492,1152,2855,36,38,43
11/09/24 08:50,11/09/24 16:50,11,19,12,6776,7880,490,1152,2805,36,39,44
11/09/24 08:55,11/09/24 16:55,11,16,11,6788,7879,491,1156,2799,38,44,48
11/09/24 09:00,11/09/24 17:00,11,14,9,6818,7895,492,1152,2779,40,48,48
11/09/24 09:05,11/09/24 17:05,11,12,8,6800,7947,493,1155,2860,43,45,56
11/09/24 09:10,11/09/24 17:10,11,10,7,6791,7870,493,1154,2790,46,51,55
11/09/24 09:15,11/09/24 17:15,11,9,7,6773,7818,492,1153,2749,46,51,51
11/09/24 09:20,11/09/24 17:20,11,9,7,6788,7826,492,1152,2736,46,49,46
11/09/24 09:25,11/09/24 17:25,11,8,9,6777,7811,491,1152,2727,46,48,40
11/09/24 09:30,11/09/24 17:30,11,7,9,6765,7818,490,1152,2761,46,51,57
11/09/24 09:35,11/09/24 17:35,11,8,9,6758,7884,491,1152,2831,46,46,52
11/09/24 09:40,11/09/24 17:40,11,8,10,6777,7815,491,1152,2736,46,51,46
11/09/24 09:45,11/09/24 17:45,12,10,11,6730,7804,490,1152,2770,46,49,42
11/09/24 09:50,11/09/24 17:50,12,11,15,6764,7824,490,1152,2766,47,46,50
11/09/24 09:55,11/09/24 17:55,12,11,17,6725,7793,490,1152,2784,49,49,56
11/09/24 10:00,11/09/24 18:00,12,14,17,6722,7757,490,1152,2751,52,56,56
11/09/24 10:05,11/09/24 18:05,13,16,18,6713,7829,490,1152,2831,56,57,53
11/09/24 10:10,11/09/24 18:10,14,17,15,6728,7758,491,1155,2741,59,56,49
11/09/24 10:15,11/09/24 18:15,14,19,14,6717,7718,489,1152,2710,59,57,53
11/09/24 10:20,11/09/24 18:20,14,18,13,6692,7707,489,1152,2726,59,57,57
11/09/24 10:25,11/09/24 18:25,14,15,12,6679,7741,489,1149,2752,59,53,39
11/09/24 10:30,11/09/24 18:30,14,14,12,6678,7753,488,1152,2769,59,50,40
11/09/24 10:35,11/09/24 18:35,14,12,10,6684,7717,489,1148,2717,59,46,37
11/09/24 10:40,11/09/24 18:40,14,12,9,6679,7759,489,1154,2776,59,40,42
11/09/24 10:45,11/09/24 18:45,13,12,9,6665,7737,489,1148,2766,60,42,48
11/09/24 10:50,11/09/24 18:50,13,10,8,6647,7691,487,1154,2738,60,45,44
11/09/24 10:55,11/09/24 18:55,13,9,8,6639,7625,488,1149,2692,61,47,60
11/09/24 11:00,11/09/24 19:00,12,9,8,6643,7535,488,1149,2593,62,48,55
11/09/24 11:05,11/09/24 19:05,10,7,8,6638,7519,488,1152,2572,64,50,44
11/09/24 11:10,11/09/24 19:10,9,8,8,6614,7407,489,1153,2494,66,52,51
11/09/24 11:15,11/09/24 19:15,9,7,8,6613,7356,491,1149,2448,66,51,51
11/09/24 11:20,11/09/24 19:20,9,7,8,6594,7356,490,1149,2465,66,52,54
11/09/24 11:25,11/09/24 19:25,9,8,8,6595,7367,489,1149,2473,66,55,55
11/09/24 11:30,11/09/24 19:30,9,9,7,6569,7362,488,1147,2494,66,58,57
11/09/24 11:35,11/09/24 19:35,9,8,7,6570,7360,488,1149,2492,66,59,58
11/09/24 11:40,11/09/24 19:40,9,8,9,6567,7368,488,1152,2511,66,58,60
11/09/24 11:45,11/09/24 19:45,8,6,11,6534,7412,488,1147,2587,65,59,61
11/09/24 11:50,11/09/24 19:50,8,8,17,6548,7375,487,1147,2534,65,58,55
11/09/24 11:55,11/09/24 19:55,8,10,24,6532,7365,487,1152,2551,65,58,53
11/09/24 12:00,11/09/24 20:00,8,14,33,6501,7301,486,1149,2521,63,66,52
11/09/24 12:05,11/09/24 20:05,7,22,42,6535,7380,485,1146,2570,62,63,52
11/09/24 12:10,11/09/24 20:10,6,31,42,6509,7264,486,1148,2495,60,60,62
11/09/24 12:15,11/09/24 20:15,6,39,44,6507,7245,486,1148,2474,60,57,58
11/09/24 12:20,11/09/24 20:20,6,43,44,6494,7291,486,1152,2531,60,60,51
11/09/24 12:25,11/09/24 20:25,6,43,45,6480,7299,486,1149,2551,60,57,52
11/09/24 12:30,11/09/24 20:30,6,45,44,6470,7264,485,1146,2527,60,51,58
11/09/24 12:35,11/09/24 20:35,6,47,50,6448,7237,488,1148,2546,60,57,57
11/09/24 12:40,11/09/24 20:40,6,44,61,6454,7226,485,1147,2518,60,61,50
11/09/24 12:45,11/09/24 20:45,7,47,64,6439,7209,486,1148,2515,59,64,46
11/09/24 12:50,11/09/24 20:50,7,57,69,6428,7263,487,1147,2583,59,60,45
11/09/24 12:55,11/09/24 20:55,7,63,65,6439,7254,487,1149,2571,59,53,46
11/09/24 13:00,11/09/24 21:00,7,67,63,6406,7276,485,1153,2622,59,51,49
11/09/24 13:05,11/09/24 21:05,7,67,67,6404,7293,486,1152,2644,58,51,49
11/09/24 13:10,11/09/24 21:10,8,65,62,6396,7243,487,1146,2591,57,53,48
11/09/24 13:15,11/09/24 21:15,8,64,60,6400,7195,488,1147,2542,57,52,52
11/09/24 13:20,11/09/24 21:20,8,66,57,6382,7224,486,1152,2575,57,52,49
11/09/24 13:25,11/09/24 21:25,8,64,52,6373,7227,487,1152,2589,57,53,43
11/09/24 13:30,11/09/24 21:30,8,62,47,6383,7187,487,1147,2534,57,51,46
11/09/24 13:35,11/09/24 21:35,8,55,46,6375,7203,486,1147,2564,57,48,55
11/09/24 13:40,11/09/24 21:40,8,49,47,6372,7170,486,1152,2531,57,49,46
11/09/24 13:45,11/09/24 21:45,8,46,46,6361,7216,485,1152,2591,56,51,53
11/09/24 13:50,11/09/24 21:50,9,47,44,6344,7267,488,1147,2644,56,52,42
11/09/24 13:55,11/09/24 21:55,17,47,44,6367,7212,487,1145,2567,54,52,45
11/09/24 14:00,11/09/24 22:00,27,45,44,6329,7155,488,1147,2549,51,46,44
11/09/24 14:05,11/09/24 22:05,36,43,44,6341,7151,487,1146,2535,48,42,47
11/09/24 14:10,11/09/24 22:10,46,44,46,6345,7120,488,1147,2495,45,45,40
11/09/24 14:15,11/09/24 22:15,46,44,48,6367,7098,488,1147,2460,45,47,46
11/09/24 14:20,11/09/24 22:20,46,46,49,6354,7039,488,1146,2414,45,44,45
11/09/24 14:25,11/09/24 22:25,46,48,54,6356,7056,487,1147,2433,45,46,44
11/09/24 14:30,11/09/24 22:30,46,49,60,6349,7088,488,1152,2484,45,48,45
11/09/24 14:35,11/09/24 22:35,46,52,67,6363,7083,488,1147,2460,45,43,38
11/09/24 14:40,11/09/24 22:40,46,57,67,6339,7114,486,1148,2513,45,41,36
11/09/24 14:45,11/09/24 22:45,45,65,71,6336,7070,487,1147,2481,45,40,41
11/09/24 14:50,11/09/24 22:50,45,69,72,6342,7043,488,1146,2449,44,39,43
11/09/24 14:55,11/09/24 22:55,43,68,79,6333,7006,488,1146,2429,40,39,42
11/09/24 15:00,11/09/24 23:00,41,71,82,6348,7208,489,1147,2613,36,39,32
11/09/24 15:05,11/09/24 23:05,38,77,87,6333,7140,489,1147,2563,31,37,31
11/09/24 15:10,11/09/24 23:10,35,82,86,6355,7168,489,1146,2558,26,34,22
11/09/24 15:15,11/09/24 23:15,35,85,90,6380,7150,486,1150,2519,26,29,22
11/09/24 15:20,11/09/24 23:20,35,86,91,6381,7172,489,1149,2540,26,24,20
11/09/24 15:25,11/09/24 23:25,35,87,99,6404,7162,489,1149,2508,26,20,13
11/09/24 15:30,11/09/24 23:30,35,91,106,6375,7442,488,1148,2823,26,18,11
11/09/24 15:35,11/09/24 23:35,35,96,118,6434,7462,489,1148,2794,26,14,10
11/09/24 15:40,11/09/24 23:40,35,105,129,6403,7688,490,1148,3068,26,10,15
11/09/24 15:45,11/09/24 23:45,35,116,128,6424,7837,491,1146,3189,27,11,9
11/09/24 15:50,11/09/24 23:50,36,125,121,6427,7943,490,1153,3289,27,10,9
11/09/24 15:55,11/09/24 23:55,41,128,115,6478,8076,490,1152,3362,28,10,6
11/09/24 16:00,11/10/24 00:00,47,122,126,6476,8375,489,1146,3665,30,7,5
11/09/24 16:05,11/10/24 00:05,54,119,139,6512,8339,489,1148,3636,32,7,34
11/09/24 16:10,11/10/24 00:10,60,122,141,6523,8376,490,1147,3664,34,6,33
11/09/24 16:15,11/10/24 00:15,60,134,146,6554,8503,490,1149,3766,34,4,31
11/09/24 16:20,11/10/24 00:20,60,141,152,6560,8551,490,1149,3815,34,1,31
11/09/24 16:25,11/10/24 00:25,60,144,155,6620,8554,490,1152,3761,34,0,30
11/09/24 16:30,11/10/24 00:30,60,151,156,6625,8719,490,1148,3919,34,0,29
11/09/24 16:35,11/10/24 00:35,60,156,156,6655,8633,489,1149,3802,34,0,29
11/09/24 16:40,11/10/24 00:40,60,156,158,6645,8636,491,1154,3823,34,0,28
11/09/24 16:45,11/10/24 00:45,60,158,160,6680,8687,490,1152,3839,34,0,28
11/09/24 16:50,11/10/24 00:50,61,159,168,6723,8699,490,1148,3810,34,0,28
11/09/24 16:55,11/10/24 00:55,69,159,176,6724,8697,513,1149,3841,34,0,28
11/09/24 17:00,11/10/24 01:00,78,164,167,6747,8723,529,1147,3847,34,0,28
11/09/24 17:05,11/10/24 01:05,87,171,173,6764,8756,532,1149,3876,34,0,28
11/09/24 17:10,11/10/24 01:10,96,172,186,6775,8738,536,1149,3863,34,0,28
11/09/24 17:15,11/10/24 01:15,96,172,183,6773,8917,534,1147,4038,34,0,28
11/09/24 17:20,11/10/24 01:20,96,182,181,6790,8850,533,1149,3952,34,0,28
11/09/24 17:25,11/10/24 01:25,96,185,184,6773,8807,532,1146,3924,34,0,28
11/09/24 17:30,11/10/24 01:30,96,186,178,6777,8903,533,1149,4015,34,0,28
11/09/24 17:35,11/10/24 01:35,96,184,166,6766,8934,531,1154,4049,33,0,28
11/09/24 17:40,11/10/24 01:40,96,177,171,6784,8955,532,1148,4051,33,0,28
11/09/24 17:45,11/10/24 01:45,96,172,159,6769,9027,532,1149,4129,33,0,28
11/09/24 17:50,11/10/24 01:50,97,167,158,6751,8989,532,1148,4106,33,0,28
11/09/24 17:55,11/10/24 01:55,101,165,155,6742,9055,532,1155,4184,31,0,28
11/09/24 18:00,11/10/24 02:00,105,159,144,6746,8934,531,1153,4045,27,0,28
11/09/24 18:05,11/10/24 02:05,110,155,130,6724,8939,532,1147,4041,24,0,15
11/09/24 18:10,11/10/24 02:10,115,148,115,6720,8727,531,1149,3819,20,0,15
11/09/24 18:15,11/10/24 02:15,115,133,113,6729,8763,530,1147,3840,20,0,15
11/09/24 18:20,11/10/24 02:20,115,121,106,6691,8780,531,1148,3890,20,0,15
11/09/24 18:25,11/10/24 02:25,115,113,110,6680,8793,532,1152,3922,20,0,14
11/09/24 18:30,11/10/24 02:30,115,112,106,6675,8782,532,1152,3912,20,0,13
11/09/24 18:35,11/10/24 02:35,115,108,101,6681,8835,531,1154,3951,20,0,11
11/09/24 18:40,11/10/24 02:40,115,107,97,6653,8761,532,1149,3898,20,0,11
11/09/24 18:45,11/10/24 02:45,116,104,97,6637,8748,534,1152,3908,20,0,13
11/09/24 18:50,11/10/24 02:50,116,100,99,6612,8766,534,1148,3952,19,0,15
11/09/24 18:55,11/10/24 02:55,116,98,103,6600,8618,535,1149,3822,16,0,15
11/09/24 19:00,11/10/24 03:00,116,98,101,6578,8595,537,1149,3819,12,0,15
11/09/24 19:05,11/10/24 03:05,116,101,103,6611,8451,535,1149,3628,8,0,0
11/09/24 19:10,11/10/24 03:10,117,102,107,6581,8393,534,1155,3609,4,0,0
11/09/24 19:15,11/10/24 03:15,117,104,106,6563,8314,535,1149,3542,4,0,0
11/09/24 19:20,11/10/24 03:20,117,107,105,6522,8278,536,1149,3547,4,0,0
11/09/24 19:25,11/10/24 03:25,117,109,107,6539,8287,536,1149,3540,4,0,0
11/09/24 19:30,11/10/24 03:30,117,107,102,6537,8293,536,1148,3541,4,0,0
11/09/24 19:35,11/10/24 03:35,117,108,108,6499,8255,538,1149,3552,4,0,0
11/09/24 19:40,11/10/24 03:40,117,106,115,6453,8113,537,1148,3461,4,0,0
11/09/24 19:45,11/10/24 03:45,117,107,107,6473,7815,538,1147,3136,4,0,0
11/09/24 19:50,11/10/24 03:50,116,112,106,6457,8213,538,1152,3553,4,0,0
11/09/24 19:55,11/10/24 03:55,107,110,113,6460,8325,535,1149,3663,4,0,0
11/09/24 20:00,11/10/24 04:00,97,106,117,6467,8159,536,1149,3495,4,0,0
11/09/24 20:05,11/10/24 04:05,87,113,117,6460,8141,536,1146,3481,4,0,0
11/09/24 20:10,11/10/24 04:10,77,115,119,6425,8012,537,1152,3396,4,0,0
11/09/24 20:15,11/10/24 04:15,77,117,122,6399,7929,537,1149,3339,4,0,0
11/09/24 20:20,11/10/24 04:20,77,119,126,6402,7921,537,1147,3329,4,0,0
11/09/24 20:25,11/10/24 04:25,77,123,127,6374,7904,536,1148,3341,4,0,0
11/09/24 20:30,11/10/24 04:30,77,126,124,6354,7896,534,1149,3349,4,0,0
11/09/24 20:35,11/10/24 04:35,77,129,111,6318,7901,535,1147,3376,3,0,0
11/09/24 20:40,11/10/24 04:40,77,126,91,6340,7912,534,1148,3346,3,0,0
11/09/24 20:45,11/10/24 04:45,77,114,80,6260,7938,535,1146,3441,3,0,0
11/09/24 20:50,11/10/24 04:50,77,98,74,6281,7902,538,1149,3384,3,0,0
11/09/24 20:55,11/10/24 04:55,77,85,66,6273,7879,539,1149,3361,3,0,0
11/09/24 21:00,11/10/24 05:00,77,76,58,6228,7775,537,1146,3289,2,0,0
11/09/24 21:05,11/10/24 05:05,77,71,49,6220,7718,537,1147,3233,1,0,0
11/09/24 21:10,11/10/24 05:10,77,61,47,6189,7630,536,1152,3178,0,0,0
11/09/24 21:15,11/10/24 05:15,77,54,46,6181,7651,538,1149,3204,,0,0
11/09/24 21:20,11/10/24 05:20,77,48,50,6189,7600,537,1149,3147,,0,0
11/09/24 21:25,11/10/24 05:25,77,46,51,6137,7613,537,1149,3215,,0,0
11/09/24 21:30,11/10/24 05:30,77,48,52,6154,7595,537,1148,3180,,0,0
11/09/24 21:35,11/10/24 05:35,77,51,56,6100,7569,538,1148,3211,,0,0
11/09/24 21:40,11/10/24 05:40,76,51,60,6094,7585,539,1149,3239,,0,0
11/09/24 21:45,11/10/24 05:45,76,55,59,6057,7572,540,1147,3260,,0,0
11/09/24 21:50,11/10/24 05:50,76,58,63,6063,7593,541,1147,3281,,0,0
11/09/24 21:55,11/10/24 05:55,74,60,58,6039,7461,541,1149,3171,,0,0
11/09/24 22:00,11/10/24 06:00,71,62,56,5979,7264,536,1152,3029,,0,0
11/09/24 22:05,11/10/24 06:05,67,61,56,5972,7110,513,1152,2859,,0,0
11/09/24 22:10,11/10/24 06:10,64,58,53,5941,6989,500,1148,2751,,0,0
11/09/24 22:15,11/10/24 06:15,64,55,51,5925,6952,495,1153,2728,,0,0
11/09/24 22:20,11/10/24 06:20,64,56,52,5890,6935,490,1149,2735,,0,0
11/09/24 22:25,11/10/24 06:25,64,52,55,5878,6878,490,1148,2694,,0,0
11/09/24 22:30,11/10/24 06:30,64,52,58,5823,6888,489,1152,2764,,0,0
11/09/24 22:35,11/10/24 06:35,64,55,60,5835,6905,490,1152,2771,,0,0
11/09/24 22:40,11/10/24 06:40,64,58,63,5806,6957,490,1155,2859,,0,0
11/09/24 22:45,11/10/24 06:45,64,60,67,5770,6953,492,1152,2894,,0,0
11/09/24 22:50,11/10/24 06:50,63,61,69,5776,6876,490,1149,2809,,0,0
11/09/24 22:55,11/10/24 06:55,61,67,66,5767,6824,488,1153,2764,,0,0
11/09/24 23:00,11/10/24 07:00,58,70,61,5720,6836,487,1147,2812,,0,0
11/09/24 23:05,11/10/24 07:05,54,68,60,5702,6678,485,1149,2671,,0,0
11/09/24 23:10,11/10/24 07:10,51,64,63,5672,6682,484,1146,2704,,0,0
11/09/24 23:15,11/10/24 07:15,51,61,66,5661,6645,485,1148,2684,,0,0
11/09/24 23:20,11/10/24 07:20,51,64,73,5638,6727,487,1148,2797,,0,0
11/09/24 23:25,11/10/24 07:25,51,65,76,5635,6681,487,1148,2758,,0,0
11/09/24 23:30,11/10/24 07:30,51,71,78,5597,6668,489,1152,2789,,0,0
11/09/24 23:35,11/10/24 07:35,51,74,77,5608,6685,488,1149,2793,,0,0
11/09/24 23:40,11/10/24 07:40,51,77,76,5575,6706,488,1148,2843,,0,0
11/09/24 23:45,11/10/24 07:45,50,75,74,5558,6660,488,1152,2816,,0,0
11/09/24 23:50,11/10/24 07:50,50,75,76,5546,6707,489,1154,2880,,0,0
11/09/24 23:55,11/10/24 07:55,50,73,77,5548,6675,489,1148,2841,,0,0
11/10/24 00:00,11/10/24 08:00,48,75,84,5519,6704,490,1152,2911,,0,0
11/10/24 00:05,11/10/24 08:05,47,79,85,5513,6777,489,1154,2992,,0,0
11/10/24 00:10,11/10/24 08:10,45,84,81,5481,6728,489,1152,2971,,0,0
11/10/24 00:15,11/10/24 08:15,45,87,76,5481,6716,488,1146,2944,,0,0
11/10/24 00:20,11/10/24 08:20,45,82,70,5456,6657,488,1149,2907,,0,0
11/10/24 00:25,11/10/24 08:25,45,77,68,5459,6683,486,1147,2926,,0,0
11/10/24 00:30,11/10/24 08:30,45,75,75,5422,6666,487,1152,2958,,0,0
11/10/24 00:35,11/10/24 08:35,45,72,78,5427,6652,485,1148,2936,,0,0
11/10/24 00:40,11/10/24 08:40,45,74,82,5406,6658,485,1147,2966,,0,0
11/10/24 00:45,11/10/24 08:45,46,77,82,5394,6672,486,1149,2995,,0,0
11/10/24 00:50,11/10/24 08:50,46,80,91,5392,6679,486,1152,3017,,0,0
11/10/24 00:55,11/10/24 08:55,47,83,103,5404,6696,488,1152,3036,,0,0
11/10/24 01:00,11/10/24 09:00,48,92,118,5380,6633,488,1148,3009,,0,0
11/10/24 01:05,11/10/24 09:05,50,101,148,5380,6612,488,1152,3021,,0,0
11/10/24 01:10,11/10/24 09:10,52,118,183,5354,6555,487,1148,3019,,0,0
11/10/24 01:15,11/10/24 09:15,52,138,229,5349,6505,488,1147,3020,,0,0
11/10/24 01:20,11/10/24 09:20,52,172,248,5366,6468,488,1149,2987,,0,0
11/10/24 01:25,11/10/24 09:25,52,215,242,5327,6370,487,1147,2920,,0,0
11/10/24 01:30,11/10/24 09:30,52,242,229,5341,6397,487,1149,2921,,0,0
11/10/24 01:35,11/10/24 09:35,52,242,220,5323,6403,487,1153,2940,,0,0
11/10/24 01:40,11/10/24 09:40,52,229,210,5327,6362,487,1146,2879,,0,0
11/10/24 01:45,11/10/24 09:45,53,220,213,5292,6415,490,1149,2975,,0,0
11/10/24 01:50,11/10/24 09:50,53,215,211,5329,6342,488,1148,2859,,0,0
11/10/24 01:55,11/10/24 09:55,53,217,199,5327,6349,489,1149,2859,,0,0
11/10/24 02:00,11/10/24 10:00,53,215,183,5318,6382,489,1148,2885,,0,0
11/10/24 02:05,11/10/24 10:05,53,204,165,5301,6436,490,1153,2945,,0,0
11/10/24 02:10,11/10/24 10:10,54,184,150,5323,6510,489,1148,2974,,0,0
11/10/24 02:15,11/10/24 10:15,54,171,135,5306,6374,487,1152,2843,,0,0
11/10/24 02:20,11/10/24 10:20,54,156,118,5307,6244,488,1147,2690,,0,0
11/10/24 02:25,11/10/24 10:25,54,137,97,5275,6456,489,1149,2917,,0,0
11/10/24 02:30,11/10/24 10:30,54,121,79,5303,6467,489,1146,2879,,0,0
11/10/24 02:35,11/10/24 10:35,54,103,63,5285,6422,490,1147,2838,,0,0
11/10/24 02:40,11/10/24 10:40,54,86,54,5294,6388,489,1152,2788,,0,0
11/10/24 02:45,11/10/24 10:45,54,67,47,5274,6424,490,1149,2837,,0,0
11/10/24 02:50,11/10/24 10:50,54,56,42,5275,6436,490,1149,2843,,0,0
11/10/24 02:55,11/10/24 10:55,73,47,38,5290,6431,490,1152,2822,,0,0
11/10/24 03:00,11/10/24 11:00,91,43,35,5313,6431,490,1149,2792,,0,0
11/10/24 03:05,11/10/24 11:05,110,41,29,5310,6431,489,1147,2787,,0,0
11/10/24 03:10,11/10/24 11:10,129,36,21,5297,6471,489,1149,2834,,0,0
11/10/24 03:15,11/10/24 11:15,129,32,20,5303,6416,489,1148,2771,,0,0
11/10/24 03:20,11/10/24 11:20,129,26,18,5304,6387,490,1153,2745,,0,0
11/10/24 03:25,11/10/24 11:25,129,20,14,5341,6431,490,1152,2746,,0,0
11/10/24 03:30,11/10/24 11:30,129,18,14,5325,6425,488,1149,2752,,0,0
11/10/24 03:35,11/10/24 11:35,129,17,12,5327,6422,490,1149,2746,,0,0
11/10/24 03:40,11/10/24 11:40,129,15,12,5315,6380,490,1152,2720,,0,0
11/10/24 03:45,11/10/24 11:45,129,14,12,5313,6371,490,1149,2709,,0,0
11/10/24 03:50,11/10/24 11:50,129,13,12,5327,6325,491,1153,2655,,0,0
11/10/24 03:55,11/10/24 11:55,110,13,14,5330,6358,490,1152,2685,,0,0
11/10/24 04:00,11/10/24 12:00,90,12,14,5347,6416,491,1155,2731,,0,0
11/10/24 04:05,11/10/24 12:05,71,14,16,5356,6402,491,1149,2703,,0,0
11/10/24 04:10,11/10/24 12:10,51,14,21,5352,6446,492,1154,2760,,0,0
11/10/24 04:15,11/10/24 12:15,51,16,23,5380,6508,490,1152,2794,,0,0
11/10/24 04:20,11/10/24 12:20,51,19,25,5376,6502,491,1147,2789,,0,0
11/10/24 04:25,11/10/24 12:25,51,22,28,5375,6606,491,1149,2899,,0,0
11/10/24 04:30,11/10/24 12:30,51,26,30,5389,6640,490,1146,2918,,0,0
11/10/24 04:35,11/10/24 12:35,51,26,32,5422,6661,488,1149,2910,,0,0
11/10/24 04:40,11/10/24 12:40,51,30,36,5428,6635,489,1147,2879,,0,0
11/10/24 04:45,11/10/24 12:45,50,32,39,5433,6603,490,1149,2847,,0,0
11/10/24 04:50,11/10/24 12:50,50,36,44,5441,6562,489,1148,2802,,0,0
11/10/24 04:55,11/10/24 12:55,50,37,51,5456,6616,489,1148,2849,,0,0
11/10/24 05:00,11/10/24 13:00,49,40,58,5475,6711,487,1149,2931,,0,0
11/10/24 05:05,11/10/24 13:05,47,47,60,5496,6651,489,1148,2852,,0,0
11/10/24 05:10,11/10/24 13:10,46,55,59,5525,6690,489,1147,2861,,0,0
11/10/24 05:15,11/10/24 13:15,46,58,56,5543,6755,490,1149,2908,,0,0
11/10/24 05:20,11/10/24 13:20,46,61,51,5551,6751,491,1146,2889,,0,0
11/10/24 05:25,11/10/24 13:25,46,56,53,5573,6877,490,1148,2996,,0,0
11/10/24 05:30,11/10/24 13:30,46,52,48,5603,6914,491,1148,2998,,0,0
11/10/24 05:35,11/10/24 13:35,46,52,47,5615,6949,492,1144,3017,,0,0
11/10/24 05:40,11/10/24 13:40,46,53,52,5647,6943,492,1149,2989,,0,0
11/10/24 05:45,11/10/24 13:45,47,49,57,5669,6900,492,1147,2928,,0,0
11/10/24 05:50,11/10/24 13:50,47,49,67,5675,6908,490,1147,2938,,0,0
11/10/24 05:55,11/10/24 13:55,47,56,78,5702,6914,490,1146,2926,,0,0
11/10/24 06:00,11/10/24 14:00,47,65,89,5714,6955,491,1152,2973,,0,0
11/10/24 06:05,11/10/24 14:05,47,76,109,5800,7040,492,1148,2990,,0,0
11/10/24 06:10,11/10/24 14:10,47,88,121,5796,7040,492,1145,3003,,0,0
11/10/24 06:15,11/10/24 14:15,47,105,131,5829,7022,491,1146,2962,,0,0
11/10/24 06:20,11/10/24 14:20,47,117,143,5849,7013,489,1146,2943,,0,0
11/10/24 06:25,11/10/24 14:25,47,131,146,5848,6991,490,1146,2926,,0,0
11/10/24 06:30,11/10/24 14:30,47,140,149,5890,7012,490,1145,2906,,0,0
11/10/24 06:35,11/10/24 14:35,47,148,154,5923,6985,489,1146,2850,,0,0
11/10/24 06:40,11/10/24 14:40,47,151,153,5920,6857,489,1147,2726,,0,0
11/10/24 06:45,11/10/24 14:45,46,151,149,5950,6860,489,1146,2695,,0,0
11/10/24 06:50,11/10/24 14:50,46,154,151,5967,6846,491,1148,2670,,0,0
11/10/24 06:55,11/10/24 14:55,45,153,140,6001,6835,491,1152,2617,1,0,0
11/10/24 07:00,11/10/24 15:00,44,151,131,6021,6834,489,1146,2579,1,0,0
11/10/24 07:05,11/10/24 15:05,42,142,118,6054,6904,492,1152,2612,2,0,0
11/10/24 07:10,11/10/24 15:10,40,133,104,6078,6842,490,1146,2505,3,0,0
11/10/24 07:15,11/10/24 15:15,40,123,101,6118,6765,489,1149,2388,3,1,0
11/10/24 07:20,11/10/24 15:20,40,110,97,6128,6803,491,1148,2413,3,1,1
11/10/24 07:25,11/10/24 15:25,40,102,95,6179,6959,490,1153,2520,3,1,1
11/10/24 07:30,11/10/24 15:30,40,99,91,6200,6954,489,1152,2488,3,1,1
11/10/24 07:35,11/10/24 15:35,40,97,84,6221,6894,488,1149,2396,3,1,2
11/10/24 07:40,11/10/24 15:40,40,91,75,6253,6942,490,1146,2402,3,1,2
11/10/24 07:45,11/10/24 15:45,41,85,66,6250,6938,486,1152,2396,4,1,3
11/10/24 07:50,11/10/24 15:50,41,78,57,6267,6904,488,1149,2335,4,1,3
11/10/24 07:55,11/10/24 15:55,50,69,53,6277,6947,492,1148,2367,5,3,4
11/10/24 08:00,11/10/24 16:00,60,60,51,6336,6814,491,1149,2175,6,3,5
11/10/24 08:05,11/10/24 16:05,71,53,46,6396,6955,493,1149,2254,8,2,6
11/10/24 08:10,11/10/24 16:10,81,52,44,6394,6987,492,1152,2289,10,2,7
11/10/24 08:15,11/10/24 16:15,81,50,40,6390,7011,494,1154,2316,10,2,7
11/10/24 08:20,11/10/24 16:20,81,46,37,6466,6954,493,1147,2174,10,3,9
11/10/24 08:25,11/10/24 16:25,81,41,34,6468,6980,492,1147,2195,10,3,8
11/10/24 08:30,11/10/24 16:30,81,38,31,6487,6950,490,1147,2140,10,8,8
11/10/24 08:35,11/10/24 16:35,81,35,29,6498,6978,491,1154,2163,10,10,8
11/10/24 08:40,11/10/24 16:40,81,33,32,6502,6999,490,1149,2177,10,10,10
11/10/24 08:45,11/10/24 16:45,81,30,35,6515,6984,492,1146,2155,10,10,9
11/10/24 08:50,11/10/24 16:50,80,30,33,6527,6965,490,1149,2122,11,10,11
